Age,Gender,Income,Education_Level,Travel_Frequency,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Pets,Environmental_Concerns,Preference
36,non-binary,94020,high school,4,1942,rural,258,263,0,1,0
34,female,20788,bachelor,7,1697,suburban,86,206,1,0,0
61,female,64418,doctorate,6,2271,rural,149,146,1,1,0
50,female,62386,doctorate,6,2236,urban,216,277,0,1,0
29,non-binary,83263,doctorate,1,4747,suburban,83,126,0,1,0
66,non-binary,118510,bachelor,3,4321,urban,222,184,0,0,0
20,female,83464,doctorate,6,710,suburban,248,141,0,0,0
60,non-binary,71453,high school,2,1676,urban,211,126,1,1,0
66,female,96567,master,2,1578,suburban,285,281,1,0,0
43,male,115561,doctorate,1,4040,suburban,270,176,0,1,0
52,male,116175,master,6,2535,rural,160,4,1,0,0
25,non-binary,43903,master,2,4702,urban,9,256,0,0,1
69,non-binary,118105,doctorate,1,3573,suburban,221,24,1,1,0
53,non-binary,94886,bachelor,5,2733,suburban,154,58,1,1,0
24,non-binary,79949,master,5,4987,urban,297,183,0,0,0
63,male,79761,bachelor,2,2965,urban,192,151,0,1,0
63,female,61085,bachelor,6,4737,suburban,107,69,1,1,0
53,male,103342,doctorate,8,3516,suburban,216,266,0,0,1
33,female,94452,high school,6,2250,rural,51,154,1,0,0
41,non-binary,64105,high school,1,4424,urban,119,52,0,1,0
18,female,102006,bachelor,2,1337,rural,52,221,0,0,0
66,female,116496,bachelor,1,4974,rural,235,74,1,1,0
42,female,64730,bachelor,7,1946,rural,196,154,0,0,0
27,female,99893,high school,5,4098,urban,242,41,0,1,0
33,male,24123,bachelor,4,1947,rural,158,127,0,0,0
33,non-binary,115669,master,9,1282,rural,217,86,1,0,0
25,non-binary,106034,master,1,1055,rural,21,200,1,1,1
46,female,91558,master,1,3621,suburban,184,74,1,0,0
56,non-binary,24302,bachelor,5,937,suburban,188,268,1,0,0
45,male,28853,doctorate,4,1451,rural,239,113,0,1,0
23,female,92532,bachelor,1,4344,suburban,143,76,0,0,0
33,non-binary,47134,master,0,2910,suburban,159,15,1,1,0
37,non-binary,102572,high school,2,1702,rural,220,296,0,0,0
33,female,112437,master,8,4213,rural,95,7,1,0,0
24,male,75433,high school,7,2576,rural,164,33,1,0,0
58,female,61325,bachelor,9,4173,suburban,220,69,0,1,0
31,female,71704,master,5,3091,rural,106,217,1,1,1
60,non-binary,100939,bachelor,3,3659,urban,142,131,0,1,0
43,non-binary,67383,bachelor,7,4399,urban,200,213,0,1,1
43,female,76762,bachelor,1,4523,rural,110,293,1,1,0
31,female,40925,bachelor,6,4094,urban,182,272,0,1,0
24,non-binary,58908,doctorate,4,1642,suburban,243,132,1,1,0
50,female,78439,high school,8,3192,rural,182,299,1,1,0
43,male,81110,doctorate,3,4326,rural,150,243,0,0,1
62,female,81872,bachelor,2,1897,urban,152,38,0,0,0
37,male,71433,doctorate,9,4564,suburban,63,48,1,1,0
20,female,99825,high school,8,1213,urban,75,143,1,0,0
69,female,55385,master,8,819,suburban,265,207,1,0,0
21,female,26884,bachelor,6,3704,rural,236,132,1,1,0
43,non-binary,44412,bachelor,1,1147,urban,236,83,1,0,0
28,non-binary,95615,doctorate,8,2701,suburban,218,76,1,1,0
19,non-binary,52839,master,4,4457,rural,62,72,0,0,1
31,non-binary,55679,high school,5,1634,rural,152,192,0,1,0
61,non-binary,41589,master,8,4303,rural,187,288,0,1,1
47,non-binary,93619,master,6,3750,urban,40,66,0,0,0
66,female,49868,master,8,3189,urban,238,137,1,1,0
29,male,36409,master,2,4313,suburban,39,261,0,1,1
43,non-binary,119177,high school,8,1248,urban,181,213,1,0,1
61,non-binary,38401,doctorate,6,2662,urban,32,279,1,1,1
50,female,66494,bachelor,5,1414,urban,42,277,1,0,1
30,non-binary,113754,doctorate,6,4920,rural,238,52,1,0,0
31,female,109730,bachelor,3,4386,suburban,120,261,1,1,0
41,non-binary,93489,doctorate,9,1008,urban,232,37,1,1,0
51,male,47475,doctorate,7,1436,suburban,276,132,0,1,0
61,non-binary,94644,high school,7,4169,suburban,170,243,1,1,0
43,non-binary,89048,master,3,912,urban,117,223,0,0,0
38,female,80661,high school,7,1051,rural,52,230,1,1,1
45,non-binary,119881,high school,1,4202,rural,73,215,1,0,1
65,female,22365,bachelor,0,680,urban,41,231,0,0,1
53,male,82186,bachelor,8,4315,rural,126,203,0,1,0
57,non-binary,24125,doctorate,7,1672,suburban,169,146,1,1,0
19,female,118364,doctorate,7,2744,rural,48,51,1,0,0
59,male,96035,master,6,3897,suburban,5,40,0,0,0
26,male,100495,doctorate,3,4604,urban,194,152,0,0,0
40,female,62182,high school,6,1633,urban,135,161,0,1,1
32,female,24191,doctorate,5,4059,suburban,289,245,0,1,0
30,non-binary,71000,bachelor,3,1825,suburban,243,152,0,1,0
40,male,100190,bachelor,3,911,suburban,286,227,0,0,0
34,male,102764,doctorate,4,4756,urban,96,76,0,1,0
65,female,25439,master,4,1086,suburban,3,185,0,1,1
19,male,58032,doctorate,9,1887,rural,27,267,0,1,1
37,female,76116,doctorate,8,1950,rural,91,41,0,0,0
37,non-binary,68631,high school,9,3135,suburban,291,66,0,1,0
63,female,39173,master,4,1390,rural,106,135,1,0,0
20,non-binary,36453,doctorate,3,4419,urban,258,78,0,1,0
29,female,55322,high school,7,4685,suburban,256,52,1,1,0
57,non-binary,119377,doctorate,9,4394,suburban,124,53,0,0,0
19,male,117550,doctorate,8,4509,suburban,230,233,0,1,1
53,female,107111,high school,4,4902,rural,31,20,0,0,0
31,female,43969,master,5,4376,suburban,149,67,0,0,0
33,female,116157,high school,8,4540,suburban,39,213,0,1,0
36,non-binary,87030,doctorate,0,4121,urban,196,264,1,0,0
51,female,84456,bachelor,5,2834,rural,19,70,0,0,1
61,female,49191,master,7,866,urban,65,10,0,0,0
63,male,90072,bachelor,1,2037,suburban,204,210,0,0,0
23,female,60305,master,0,3838,rural,103,166,0,1,0
30,female,81381,doctorate,3,4967,suburban,278,158,0,1,0
53,female,83256,bachelor,2,1201,rural,259,55,1,1,0
39,female,21953,bachelor,1,1668,urban,106,68,1,0,0
35,male,59192,doctorate,7,4281,urban,212,167,1,1,0
29,female,30208,high school,5,1758,suburban,220,218,0,0,0
69,female,74469,doctorate,7,2663,rural,294,118,0,1,0
47,male,105517,doctorate,9,1861,rural,83,184,1,0,1
68,non-binary,50085,master,8,1880,urban,219,107,1,0,0
57,non-binary,82929,doctorate,3,2040,urban,196,197,1,0,0
24,male,53894,doctorate,9,1712,rural,83,272,1,0,1
49,male,95555,high school,5,3680,rural,183,253,0,1,0
65,non-binary,53827,high school,7,3476,suburban,166,15,0,1,0
36,female,70378,master,8,4043,urban,28,139,0,1,1
23,non-binary,93720,doctorate,6,3867,suburban,2,81,1,1,0
37,female,45233,doctorate,6,4057,suburban,219,52,1,1,0
44,male,59912,master,0,4927,suburban,241,243,1,0,0
60,male,116600,master,1,2851,rural,61,87,0,1,1
54,male,24367,bachelor,9,1975,suburban,8,204,1,1,1
65,non-binary,22123,bachelor,4,3598,urban,72,126,1,1,1
24,male,60494,high school,6,2584,urban,78,270,0,0,0
22,non-binary,54485,master,8,1783,rural,96,92,1,0,0
28,female,52825,high school,9,3721,suburban,278,152,1,0,0
32,female,51436,doctorate,6,2122,urban,231,2,0,0,0
20,female,45597,doctorate,8,1265,rural,241,225,0,1,0
22,male,74502,doctorate,0,2320,suburban,65,42,0,1,0
40,female,117949,doctorate,9,3820,urban,16,143,1,1,0
54,male,49155,high school,9,2654,suburban,246,42,0,0,0
26,non-binary,80717,doctorate,5,2127,rural,256,105,0,0,0
32,male,39983,master,7,1874,rural,190,137,1,1,0
20,female,87292,doctorate,1,2825,suburban,101,203,0,0,0
46,male,85400,doctorate,8,683,rural,271,164,0,0,0
23,male,86330,doctorate,1,2224,rural,30,272,1,0,0
34,non-binary,116460,doctorate,0,3786,suburban,55,107,0,0,0
43,male,43451,high school,5,2457,suburban,248,104,0,0,0
38,female,108467,bachelor,4,4058,urban,173,134,0,0,0
25,male,28246,doctorate,3,1512,suburban,108,85,1,1,0
38,male,44882,doctorate,1,2162,urban,212,161,1,1,0
28,female,107108,master,5,710,rural,161,3,0,1,0
55,male,46455,doctorate,1,546,suburban,112,124,0,1,0
25,non-binary,40680,master,4,4686,rural,45,72,1,0,1
59,female,73344,bachelor,8,3771,rural,180,269,1,0,0
41,female,47041,doctorate,0,2122,rural,253,37,0,1,0
52,male,106765,master,6,2509,rural,129,72,1,1,0
31,non-binary,36794,master,1,1915,urban,13,263,1,1,0
31,non-binary,45188,bachelor,2,1964,rural,290,156,1,0,0
27,female,36992,high school,0,1432,suburban,124,283,0,0,1
29,female,91023,high school,7,4133,urban,239,61,0,0,0
55,male,51004,bachelor,9,1444,suburban,91,280,0,0,0
61,female,28165,bachelor,2,4003,suburban,148,107,0,1,0
63,non-binary,33090,high school,2,3871,suburban,188,88,0,0,0
51,male,95027,doctorate,8,2644,rural,122,213,1,1,0
58,male,107698,bachelor,4,1893,rural,138,270,1,1,1
27,non-binary,33593,master,5,3484,suburban,51,28,1,1,0
34,non-binary,92557,high school,7,921,urban,136,56,1,1,0
34,female,46546,bachelor,7,2142,urban,182,194,1,1,1
20,non-binary,28385,doctorate,5,4170,urban,95,17,0,0,0
48,male,51420,master,6,877,suburban,71,199,1,1,1
68,male,74158,bachelor,0,4609,suburban,6,84,1,1,1
18,non-binary,104524,bachelor,9,1506,rural,271,178,0,0,0
29,female,86233,high school,3,4491,urban,225,124,1,1,0
56,male,26016,bachelor,5,2240,urban,135,75,0,1,0
21,female,81256,master,7,852,suburban,17,196,1,0,0
59,non-binary,110125,bachelor,6,1294,suburban,24,42,1,1,0
30,female,43625,high school,9,4694,urban,144,274,0,1,0
51,male,40498,master,5,2025,suburban,96,184,1,0,1
59,non-binary,56914,high school,4,553,suburban,103,177,1,0,1
38,male,48039,high school,4,576,suburban,35,25,0,1,0
39,male,115883,high school,4,4594,suburban,289,94,0,1,0
21,non-binary,43237,doctorate,4,544,suburban,2,275,0,1,0
35,female,21221,bachelor,5,966,suburban,14,175,0,0,0
22,non-binary,50213,bachelor,4,667,suburban,64,108,0,0,0
36,male,49026,doctorate,4,618,urban,70,56,1,0,0
19,male,58123,bachelor,0,964,suburban,189,65,1,1,0
29,male,40746,doctorate,2,1831,urban,246,3,1,0,0
34,non-binary,76570,master,0,4825,rural,97,117,1,0,1
27,non-binary,34245,high school,2,2466,urban,19,41,1,1,0
51,non-binary,44410,doctorate,0,4664,urban,190,72,1,0,0
23,non-binary,83001,master,5,2603,rural,273,240,1,0,0
25,female,62567,bachelor,5,1961,suburban,105,161,1,1,0
68,male,97912,master,5,2654,rural,135,171,0,1,1
28,female,107122,high school,6,3904,suburban,80,205,1,1,0
29,male,50513,master,9,2124,suburban,121,133,0,0,0
26,male,38361,master,0,838,suburban,145,104,1,0,0
19,female,21561,master,9,4072,urban,192,75,1,1,0
25,non-binary,73163,doctorate,9,3610,rural,166,277,0,0,1
28,male,60422,bachelor,7,1617,rural,122,128,1,1,1
53,non-binary,116715,bachelor,3,3010,rural,196,24,0,1,0
27,female,41783,high school,8,4700,rural,58,272,1,0,1
38,male,26988,high school,1,777,suburban,217,123,1,0,0
37,non-binary,67290,doctorate,1,3915,rural,210,170,1,1,0
65,female,79340,doctorate,7,1058,suburban,15,166,1,0,0
25,male,109680,bachelor,0,4174,urban,242,140,1,1,0
53,female,30730,doctorate,3,2287,rural,184,228,0,1,0
46,non-binary,87200,bachelor,6,4780,suburban,2,158,1,0,1
59,male,85674,master,3,652,rural,85,51,1,1,0
29,male,106291,master,8,953,suburban,46,45,0,0,0
31,male,54334,bachelor,2,2631,urban,168,20,1,0,0
65,female,105739,doctorate,4,2536,rural,188,42,1,1,0
67,female,64198,master,2,4061,urban,1,19,0,0,0
38,female,81886,high school,2,4711,urban,236,244,1,0,0
39,female,117285,bachelor,5,1060,suburban,24,281,1,0,1
38,non-binary,57218,master,5,2826,suburban,231,246,0,0,0
61,female,86482,high school,1,4016,suburban,265,270,1,1,1
67,female,98900,bachelor,4,2226,suburban,253,120,1,1,0
47,female,37523,bachelor,6,4992,rural,183,227,0,0,1
56,non-binary,70152,bachelor,0,4508,suburban,208,192,0,0,0
37,non-binary,23136,master,2,2419,rural,80,272,0,1,0
41,male,21231,master,2,3583,suburban,68,176,1,0,1
40,female,25872,doctorate,6,4204,suburban,222,117,0,0,0
24,male,36492,bachelor,4,4732,suburban,237,252,0,0,1
26,male,70955,doctorate,0,4755,rural,92,184,1,1,0
18,non-binary,37396,doctorate,5,586,urban,233,199,0,1,0
43,non-binary,53351,doctorate,9,1939,urban,157,173,1,0,1
55,male,31000,bachelor,6,4027,suburban,199,78,0,0,0
55,male,45709,master,5,4317,suburban,277,41,1,0,0
61,female,24125,master,0,2974,suburban,112,100,0,0,0
39,non-binary,86978,master,5,4089,urban,186,121,1,1,0
61,non-binary,68517,bachelor,6,2315,suburban,9,147,0,1,0
27,male,89989,master,6,3937,urban,162,135,0,1,0
23,non-binary,65652,doctorate,3,2937,rural,292,33,0,0,0
34,male,44093,doctorate,0,4065,rural,61,291,0,1,0
68,male,76143,bachelor,3,4579,urban,209,17,0,0,0
67,non-binary,85342,bachelor,1,3206,rural,144,21,1,1,0
55,female,86266,bachelor,2,3620,suburban,47,110,0,1,0
41,non-binary,77130,high school,7,904,suburban,96,57,1,1,0
68,male,62059,bachelor,4,3348,rural,117,92,0,0,0
27,male,102218,bachelor,2,1814,urban,212,219,0,0,1
25,female,111692,bachelor,9,1556,suburban,139,199,1,1,1
38,male,86281,doctorate,0,2539,suburban,51,163,1,1,1
23,female,101651,master,2,2244,urban,284,64,0,0,0
38,non-binary,92150,master,5,4323,suburban,263,260,1,1,0
56,female,32213,high school,1,4384,rural,248,110,0,1,0
41,male,72710,bachelor,9,1204,suburban,127,234,1,1,1
50,male,34829,doctorate,5,932,urban,85,271,0,0,1
35,female,48786,master,0,2816,suburban,57,134,1,0,0
45,non-binary,93074,high school,5,4763,urban,220,251,0,0,1
69,female,84960,high school,1,4303,suburban,64,265,0,1,1
49,male,20163,bachelor,1,4286,suburban,80,242,1,0,0
29,non-binary,22840,bachelor,2,512,rural,229,297,1,0,0
65,female,38644,master,6,3469,urban,245,75,0,1,0
59,female,28484,bachelor,7,3600,rural,215,278,1,0,0
44,female,58008,master,6,3031,urban,31,152,1,1,0
27,male,20395,bachelor,0,1582,rural,248,200,0,1,0
63,male,107967,master,7,4591,rural,57,188,1,0,1
69,male,79312,high school,5,3645,rural,13,289,1,0,0
59,non-binary,104389,high school,6,3721,rural,27,35,1,1,1
49,non-binary,119895,high school,5,677,urban,37,255,1,0,1
59,non-binary,72303,doctorate,9,1124,rural,100,74,0,0,0
43,male,30176,high school,1,2367,suburban,98,62,1,0,0
42,non-binary,28043,bachelor,9,2823,urban,88,183,1,0,0
28,non-binary,86940,high school,8,1125,suburban,281,157,0,0,0
40,female,67385,high school,2,4149,urban,69,21,0,0,0
51,male,100440,master,4,2099,suburban,216,67,0,1,0
69,female,106925,master,5,2991,urban,100,169,0,0,0
57,male,45015,bachelor,7,898,urban,23,253,1,1,1
40,male,108389,bachelor,2,3841,urban,98,95,0,0,0
46,non-binary,57160,doctorate,7,3412,rural,292,89,1,0,0
48,female,108114,master,1,3630,rural,254,258,0,0,0
24,female,46050,master,2,3004,suburban,92,260,1,1,1
57,non-binary,32788,bachelor,3,1465,urban,94,146,1,1,0
50,female,84362,master,9,1277,rural,286,150,1,0,0
38,female,118827,high school,1,2490,urban,241,34,0,0,0
19,male,31184,bachelor,1,3336,urban,123,187,1,0,0
35,female,95761,master,9,4772,suburban,231,59,1,0,0
64,female,111756,bachelor,0,3890,rural,137,48,1,1,0
50,male,59680,master,0,2680,suburban,126,207,1,0,0
54,non-binary,22706,bachelor,8,2736,suburban,13,41,1,1,1
51,male,89974,doctorate,2,1618,urban,271,124,0,1,0
37,non-binary,47884,high school,0,1941,suburban,156,297,0,1,0
52,non-binary,55399,high school,9,1284,urban,262,101,0,0,0
68,male,89757,master,7,4281,suburban,13,115,0,1,1
67,male,41018,high school,8,3469,urban,249,134,1,0,0
35,non-binary,103481,high school,1,2281,rural,205,125,1,1,0
63,male,96128,master,3,1013,rural,194,44,1,1,0
41,male,100682,high school,8,621,urban,27,184,1,1,0
25,female,93319,master,2,3086,urban,97,176,1,1,1
47,male,62991,master,6,3543,urban,56,290,0,1,0
61,male,63047,high school,6,2782,suburban,202,251,0,1,0
27,female,39144,doctorate,4,4132,urban,179,38,1,0,0
40,non-binary,32489,bachelor,4,3762,rural,235,50,1,0,0
69,non-binary,47164,doctorate,5,1079,suburban,107,289,0,1,1
66,male,31604,doctorate,0,1012,rural,18,128,1,0,0
28,male,45846,doctorate,8,3132,urban,74,98,1,0,1
19,non-binary,60052,bachelor,1,647,urban,145,291,0,0,0
43,male,71113,master,9,1949,rural,163,233,0,1,1
53,non-binary,110353,master,3,607,rural,3,33,0,1,0
50,non-binary,93489,master,3,996,rural,103,255,0,0,1
64,female,72560,doctorate,1,3450,urban,170,299,0,1,0
30,female,24085,doctorate,0,3318,rural,243,168,1,0,0
57,male,105652,bachelor,1,887,rural,212,205,1,1,0
42,male,107869,doctorate,3,3465,rural,212,160,1,1,0
21,non-binary,78778,high school,3,2447,urban,151,294,1,1,0
59,male,69247,doctorate,7,2262,rural,293,1,1,1,0
36,female,52873,master,0,4022,urban,153,254,1,1,0
35,non-binary,24316,high school,0,2632,rural,294,202,1,1,0
54,non-binary,74446,bachelor,3,2172,urban,76,231,0,0,1
47,male,43004,high school,2,4212,rural,58,262,1,0,0
36,non-binary,99385,doctorate,6,2793,suburban,90,217,1,0,0
40,non-binary,22952,master,2,4283,urban,48,226,1,0,0
33,non-binary,33914,master,7,4467,urban,52,289,1,0,0
18,female,54170,master,0,2937,urban,159,240,0,1,1
29,non-binary,85931,master,2,1283,suburban,4,69,1,1,1
41,female,94255,high school,2,3088,urban,295,244,0,0,0
51,non-binary,51534,master,8,557,urban,270,231,0,0,0
25,male,52577,doctorate,7,4801,urban,41,63,1,1,0
35,male,96338,bachelor,6,1130,rural,37,123,1,1,1
65,non-binary,90118,bachelor,7,585,urban,186,91,0,0,0
22,male,64314,doctorate,6,1007,suburban,260,241,0,1,0
43,female,112225,high school,4,4082,urban,293,138,0,1,0
47,non-binary,77414,master,0,2770,suburban,252,98,1,0,0
30,female,47527,high school,6,3796,suburban,21,253,0,1,0
36,non-binary,43045,doctorate,5,2255,rural,64,9,0,0,0
46,female,51351,master,3,2881,suburban,219,71,1,1,0
20,male,57886,bachelor,5,2438,urban,112,130,0,0,0
43,female,34906,doctorate,9,2284,suburban,135,20,1,0,0
57,female,58478,high school,7,1307,urban,164,257,0,0,1
29,male,87511,bachelor,3,2905,rural,287,245,0,0,0
19,male,100108,high school,7,3829,urban,181,152,1,1,0
28,non-binary,112125,bachelor,7,3557,rural,289,144,1,1,0
61,non-binary,34508,bachelor,8,4036,urban,174,149,1,0,0
45,female,33150,doctorate,3,3643,urban,55,136,0,1,1
35,non-binary,88288,doctorate,2,592,urban,286,224,0,0,0
30,female,30417,master,1,3104,urban,172,109,1,0,0
54,non-binary,82396,doctorate,4,2550,urban,144,192,1,0,1
39,male,28069,doctorate,0,4608,urban,72,206,0,1,1
29,male,90377,bachelor,7,2044,suburban,140,217,0,1,0
19,male,37155,bachelor,7,859,urban,16,32,0,0,1
54,male,27544,doctorate,6,2593,rural,130,83,0,1,0
24,female,58888,doctorate,5,2298,rural,91,130,0,0,0
43,male,67249,high school,3,4524,suburban,295,51,0,1,0
43,male,79565,high school,3,2035,suburban,209,69,0,0,0
41,male,32140,master,3,502,rural,275,142,1,1,0
29,male,43285,high school,2,4978,rural,126,217,0,0,0
33,non-binary,82253,high school,1,1619,urban,219,69,1,0,0
40,female,115956,high school,2,1190,rural,121,134,0,1,1
57,female,107956,high school,5,3230,urban,93,114,1,1,0
26,non-binary,21638,high school,2,1234,urban,196,76,0,0,0
49,non-binary,47805,master,3,1940,rural,259,103,1,0,0
32,female,67807,master,5,2839,suburban,75,107,0,1,0
54,female,95304,high school,7,4607,urban,86,205,1,0,1
30,non-binary,81840,bachelor,9,4769,rural,7,217,1,1,0
22,male,76324,master,3,1636,suburban,103,296,1,0,1
28,female,66792,doctorate,1,916,suburban,175,222,0,1,0
27,non-binary,38506,high school,0,1538,rural,175,19,0,1,0
69,male,40453,bachelor,7,3644,urban,201,61,1,1,0
30,male,93647,bachelor,7,665,urban,210,10,1,0,0
58,non-binary,114079,master,0,953,rural,209,233,1,1,1
63,female,52103,bachelor,5,1742,rural,207,114,0,1,0
67,female,45037,doctorate,0,3237,urban,14,267,1,1,1
32,male,84119,bachelor,6,3459,rural,60,193,0,0,1
59,non-binary,95301,doctorate,9,3250,rural,140,191,1,0,0
24,male,111833,high school,2,2914,suburban,214,44,0,1,0
57,male,23853,high school,9,3487,urban,227,243,1,1,1
45,male,93437,high school,9,4763,suburban,24,251,1,0,1
49,non-binary,67034,doctorate,7,3366,urban,200,288,1,0,1
52,female,92128,high school,7,4266,suburban,24,161,1,1,0
32,male,66746,high school,1,4592,rural,282,16,0,0,0
65,female,49592,high school,9,2983,suburban,291,174,1,0,0
53,female,22743,bachelor,6,1464,rural,109,292,0,0,1
38,non-binary,52835,high school,9,4903,suburban,181,216,1,1,1
23,female,73946,doctorate,0,3088,urban,142,73,1,0,0
18,female,96538,bachelor,1,1122,suburban,12,165,0,1,0
21,male,102896,high school,0,3879,urban,172,58,0,1,0
28,non-binary,105194,master,3,2612,rural,61,177,0,0,1
61,non-binary,101739,doctorate,9,2777,rural,55,59,0,1,0
43,male,28194,bachelor,5,2807,suburban,228,199,1,0,0
54,male,39662,high school,0,3584,suburban,29,279,1,1,1
40,female,102488,doctorate,0,3731,rural,51,285,1,1,0
46,female,70500,bachelor,9,3493,suburban,243,196,1,1,0
38,non-binary,59710,bachelor,3,2270,rural,9,285,0,0,1
65,non-binary,118306,high school,9,4210,urban,18,149,0,1,1
62,female,66091,high school,1,884,rural,40,82,0,0,1
62,male,76155,bachelor,5,3036,rural,185,284,0,0,1
66,non-binary,74731,high school,3,4560,suburban,102,25,0,0,0
44,male,63625,master,1,2935,urban,82,69,1,0,0
56,female,56189,bachelor,7,1676,suburban,203,47,0,1,0
57,non-binary,20786,master,6,739,rural,179,181,1,0,0
30,non-binary,37300,bachelor,2,908,suburban,132,295,1,1,0
40,female,29424,master,0,783,suburban,271,126,0,0,0
33,female,34349,bachelor,6,1482,urban,26,49,0,0,1
47,male,113286,bachelor,4,4641,suburban,109,180,0,0,0
21,male,87314,high school,6,717,rural,117,189,1,1,0
